,id,sender_id,message,bot_message,timestamp,bot_timestamp,user_intent,outcome,silent,prediction
216,73,2270276756357720,"Vâng, ship cho mình luôn đc ko? Mình đang cần gấp",Dạ vâng ạ!,2020-05-26 02:36:01,2020-05-26 02:36:01,agree, ,,
217,73,2270276756357720,2tr1 bạn nhỉ,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-05-26 02:36:16,2020-05-26 02:36:16,greet,other,1.0,
218,74,4260368330641675,"loại này có nóng như loại xôp ko ạ
mình muốn loại ko nóng, hầm lưng", ,2020-05-26 02:31:45, ,handover_to_inbox,handover_to_inbox,,
219,75,2940221949430271,/start_conversation,"Chào Đào Hồng Hà, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-15 10:28:06,2020-05-15 10:28:06,start_conversation, ,,
220,75,2940221949430271,Hi shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-05-15 10:28:30,2020-05-15 10:28:30,greet, ,,
221,75,2940221949430271,Mình cần tìm đồ chơi cho bé gái,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-15 10:28:49,2020-05-15 10:28:49,query_knowledge_base, ,,
222,75,2940221949430271,bạn có những sản phẩm gì, ,2020-05-15 10:29:17, ,query_knowledge_base, ,,
223,75,2940221949430271,Bạn bán những gì thế?,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 10:37:26,2020-05-25 10:37:27,query_knowledge_base, ,,
224,75,2940221949430271,Cho mình danh sách sản phẩm nhé, ,2020-05-25 10:38:43, ,query_knowledge_base,other,1.0,
225,76,2993150844139283,/start_conversation,"Chào Phạm Hồng Duy, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-25 09:39:54,2020-05-25 09:39:54,start_conversation, ,,other
226,76,2993150844139283,"Alo shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/99422528_243340950226642_4638309592982355968_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQmeyMdCf9OZ-jX27lOflnof7uNfjFbRg6Ykqid5I7BbrMUF1L2FzsKNwZ949A-seyLQlzZdW0q1t1Z9ykBXSGPe&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0e54b05eab3fa66e183e3a9615174d73&oe=5EF194AB
Mình muốn mua xe này",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,2020-05-25 09:40:19,2020-05-25 09:40:22,query_knowledge_base, ,,other
227,76,2993150844139283,Bé nhà mình 2 tuổi,"Sản phẩm  Xe Chòi Chân độ tuổi sử dụng 2 Tuổi hiện shop đang có giá: *576,000 VND (giá gốc 800,000 VND), 375,000 VND (giá gốc 590,000 VND), 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 09:40:38,2020-05-25 09:40:38,query_knowledge_base, ,,other
228,76,2993150844139283,"https://scontent.xx.fbcdn.net/v/t1.15752-9/99112691_3409442169085699_594511438991589376_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_oc=AQlAiQhgWG4EoprKs2j1wIE9330HkiHm1G3s7XrHcqXsj6ugVpgLhBhSOlIWDD58FXb4jbA91QaejhaaNNHDmYa2&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b68559bbff4594e22b68f22c28200366&oe=5EF14B65
Loại này","Sản phẩm  Xe chòi chân có bàn đạp cao cấp Motion  hiện shop đang có giá: *375,000 VND (giá gốc 590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 09:42:00,2020-05-25 09:42:02,query_knowledge_base, ,,uc_2
229,76,2993150844139283,Màu xanh,"Sản phẩm   Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla  Màu Xanh hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 09:42:12,2020-05-25 09:42:13,query_knowledge_base, ,,
230,76,2993150844139283,Tham khảo gì nữa mình thích cái này màu xanh,"Sản phẩm  Thảm  Màu Xanh hiện shop đang có giá: *530,000 VND (giá gốc 800,000 VND), 279,000 VND (giá gốc 349,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 09:45:40,2020-05-25 09:45:40,query_knowledge_base, ,,
231,76,2993150844139283,https://scontent.xx.fbcdn.net/v/t1.15752-9/99344048_535956657082431_7179934379622268928_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQn-B7e-0xyyeogYjbsjOFQtOSzEadMggZkEybyRuKRlrWKIu7hWgmdvSG4_QIG5AJQUVb2XLdpXpVyzhIaGMP82&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0e24d561e4925c7d92a8b6ff4245e559&oe=5EEFC369,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,2020-05-25 09:45:51,2020-05-25 09:45:53,send_link, ,,
232,76,2993150844139283,"Hic
Đang hỏi xe lại quảng cáo thảm", ,2020-05-25 09:46:23,2020-05-25 09:46:23,query_knowledge_base, ,,
233,76,2993150844139283,"https://scontent.xx.fbcdn.net/v/t1.15752-9/100818919_173355597435819_533321091465084928_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQm2H2s1lEY8Nsb-0r3NXJJybjXeo3tsi3YA81oszW9oE2o1Jqf56iO3zylA-AEGxC59UNfkSC1_RTZ14-goj5D_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=ecfa348eaba1f0a3abf3af1536556c6e&oe=5EEF3B1B
Cái này gia bao tiền
Shop có ship ko bạn","Sản phẩm  Xe chòi chân có bàn đạp cao cấp Motion  hiện shop đang có giá: *375,000 VND (giá gốc 590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 09:47:19,2020-05-25 09:47:21,query_knowledge_base, ,,
234,76,2993150844139283,Ok Mình chốt - Shop có ship không bạn mình ở Ngã 4 Sở - Hà Nội . Xe này điều chỉnh dc yên cao thấp đúng ko ?, ,2020-05-25 09:48:33, ,handover_to_inbox,shipping_order,,
235,77,2937186303063379,/start_conversation,"Chào Ha Thanh, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-25 07:54:34,2020-05-25 07:54:34,start_conversation, ,,other
236,77,2937186303063379,Hi shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-05-25 07:54:43,2020-05-25 07:54:43,greet, ,,other
237,77,2937186303063379,"Kệ đồ chơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/99155315_663577941039420_3919061781045051392_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=QlY58SgF1UIAX98u2o5&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=43ce73cebb8d9edaf771df8412779159&oe=5EEF7093","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-05-25 07:55:27,2020-05-25 07:55:31,query_knowledge_base, ,,other
238,77,2937186303063379,"/disagree{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,2020-05-25 07:55:52,2020-05-25 07:55:52,disagree, ,,other
239,77,2937186303063379,/connect_employee, ,2020-05-25 07:56:43, ,connect_employee,other,1.0,other
240,78,3853607041379875,/start_conversation,"Chào KimChi Nguyen, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-25 07:25:17,2020-05-25 07:25:18,start_conversation, ,,other
241,78,3853607041379875,"shop cho mình hỏi shop có sp  này k
https://scontent.xx.fbcdn.net/v/t1.15752-9/101044630_944867255968064_1717492249836650496_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=1A4DspJMJ-wAX9VhV04&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=915a3502a91e5b4c7694125ace735398&oe=5EEFE3BB","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-05-25 07:26:29,2020-05-25 07:26:35,query_knowledge_base, ,,other
242,78,3853607041379875,"/query_knowledge_base{""url"": ""https://www.facebook.com/1454523434857990/posts/2445720639071593/?d=n"", ""product_id"": ""https://www.facebook.com/1454523434857990/posts/2445720639071593/?d=n""}","Sản phẩm  Quây Holla Vương Miện  hiện shop đang có giá: *2,150,000 VND (giá gốc 3,000,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 07:30:03,2020-05-25 07:30:04,query_knowledge_base,other,1.0,other
243,79,1522408901159722,"bộ chữ số nhiue tiền vậy
shop","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 06:14:54,2020-05-25 06:14:54,query_knowledge_base, ,,uc_2
244,79,1522408901159722,https://scontent.xx.fbcdn.net/v/t1.15752-9/98291294_2304747203166799_8431726443699896320_n.png?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=wDcgidGMHXIAX9cXIHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=509d2b9849e919f882733e071f00218c&oe=5EF120D3,"Sản phẩm  Bộ bảng gỗ chữ  hiện shop đang có giá: *140,000 VND (giá gốc 210,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 06:15:20,2020-05-25 06:15:26,send_link, ,,
245,79,1522408901159722,ah giao qua q11 có freeship ko shop, ,2020-05-25 06:19:23, ,handover_to_inbox,shipping_order,,
246,80,2201195936593329,/start_conversation,"Chào Violet Pham, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-25 05:47:29,2020-05-25 05:47:29,start_conversation, ,,other
247,80,2201195936593329,"Bộ này bn ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93872278_162489938418867_923106381647577088_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=tlG0lzJAxNEAX8wnKv4&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=bcb79be8ecaf08e9b55a9cf9465977a8&oe=5EEF46BF","Sản phẩm  BẢNG VẼ HOLLA 2 in 1  hiện shop đang có giá: *890,000 VND (giá gốc 1,090,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 05:47:43,2020-05-25 05:47:47,query_knowledge_base, ,,other
248,80,2201195936593329,"M có kệ đồ này ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/99296950_612103576154553_5065707848806170624_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=uQcRHD8VvBcAX_SAUde&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f15a2d6a3214e44053081832d9ff11b7&oe=5EEF679E", ,2020-05-25 05:57:35,2020-05-25 05:57:39,query_knowledge_base, ,,other
249,80,2201195936593329,"/confirm_object_type{""object_type"": ""ke""}", ,2020-05-25 06:02:36,2020-05-25 06:02:36,confirm_object_type, ,,other
250,80,2201195936593329,"/confirm_attribute_value{""price"": ""500k - 1M""}","Sản phẩm  Kệ giá 500k - 1m hiện shop đang có giá: *600,000 VND (giá gốc 1,000,000 VND), 620,000 VND (giá gốc 900,000 VND), 709,000 VND (giá gốc 998,000 VND), 599,000 VND (giá gốc 1,000,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 06:02:47,2020-05-25 06:02:47,confirm_attribute_value, ,,other
251,80,2201195936593329,Kệ đựng đồ chơi ạ, ,2020-05-25 06:03:18,2020-05-25 06:03:18,query_knowledge_base, ,,uc_2
252,80,2201195936593329,"/confirm_attribute_value{""price"": ""NULL""}", ,2020-05-25 06:10:24,2020-05-25 06:10:24,confirm_attribute_value,other,1.0,
253,81,2191146617619292,Mình chỉ cần 1 thanh 1m8 thì có gắn vào giường dc kg ạ, ,2020-05-25 06:09:28, ,handover_to_inbox,handover_to_inbox,,
254,82,2812870022058844,thanh chắn giường m6 bn ạ,"Dạ, sản phẩm Thanh Chắn Giường kích thước M6 hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",2020-05-25 05:58:47,2020-05-25 05:58:47,query_knowledge_base,other,1.0,
255,83,3083289975084207,"https://scontent.xx.fbcdn.net/v/t1.15752-9/100105762_2587912864792160_5753254034685296640_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQm59-y6ALAW0yf2WV-x4wVECjPpKkwZUWRXMsMMyEjFx_azPmX7siq64PlUrMK1QpqD9saxSbI2UlpGIOTUlEk9&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=27648a1cd1b47034aaf39eb5921cc366&oe=5EEF9008
Em can mua do chang cau thang
Cau thang cua em nhu vay
https://scontent.xx.fbcdn.net/v/t1.15752-9/98061230_538386523445614_229723687400505344_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_oc=AQmbIYnn7BUiMPwfmT9Dd-WI81CrTnR8NHP-Ekx9-fMFTirepIY1pqQkARg7wtwH81XbPGLNMZVAXvfuOHEZxAa2&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3296d0249f229d31c606e4fedaa8c93e&oe=5EF0794E
Lot long la 90","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 05:02:14,2020-05-25 05:02:17,query_knowledge_base, ,,other
256,83,3083289975084207,"https://scontent.xx.fbcdn.net/v/t1.15752-9/98441051_252924689361452_2908539925727019008_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_oc=AQkri3BIhoIFQCG3RYB-7QLXrnvxVotNvwYBYndDw6VW4XU2NU_83ZyhSB_OxaGUzRlAn6WFz72jXBGHnq1xO3gl&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e94c716ab59a8fc1551ee7779c1a97a9&oe=5EF06BA7
Cai thanh chang cau thang ne ban", ,2020-05-25 05:02:56, ,query_knowledge_base,other,1.0,other
257,84,2365856803435010,Shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-05-25 04:54:19,2020-05-25 04:54:19,greet, ,,
258,84,2365856803435010,Bao giờ về thêm xe nadle vậy ạ?, ,2020-05-25 04:54:58, ,handover_to_inbox,handover_to_inbox,,
259,85,2181575525193831,"https://scontent.xx.fbcdn.net/v/t1.15752-9/100061904_610035343226160_4154962486115696640_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=7YL7TNv5cGcAX-h63A_&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c68a525b42e4d904de4d8684d59070a4&oe=5EF02AA0
Đàn này bn shop","Sản phẩm  Đàn piano cổ điển kèm Mic Winfun 2045  hiện shop đang có giá: *950,000 VND (giá gốc 1,500,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 04:01:35,2020-05-25 04:01:37,query_knowledge_base, ,,uc_2
260,85,2181575525193831,Đặt qua shopee hả shop, ,2020-05-25 04:04:55, ,handover_to_inbox,handover_to_inbox,,
261,86,2348366485238551,"https://scontent.xx.fbcdn.net/v/t1.15752-9/100096834_690503894852887_1183167553363509248_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_oc=AQlBxlFbwAdtV84XxFg88jWidx1ep50-gtAqRYTbBadMFA2WVaGyBkNQJ7brfINt2FFT2BWSUmqJZCAAphS8hbuc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ef78dcbef1067ad734be9024f218cdd&oe=5EF02620
báo giá mình sp này shop ơi","Sản phẩm  Tủ nhựa cao cấp Kub  hiện shop đang có giá: *1,890,000 VND (giá gốc 2,300,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 03:53:28,2020-05-25 03:53:31,query_knowledge_base, ,,uc_2
262,86,2348366485238551,ok shop,Dạ vâng ạ!,2020-05-25 03:54:43,2020-05-25 03:54:43,agree,other,1.0,
263,87,1952201951519269,"Em ơi
Máy tạo ẩm
Của babymoov
Nay giá bao nhiêu","Sản phẩm  Máy tạo ẩm & khuếch tán tinh dầu BabyMoov hãng sản xuất Babymoov hiện shop đang có giá: *2,100,000 VND (giá gốc 2,890,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 03:33:10,2020-05-25 03:33:10,query_knowledge_base, ,,uc_2
264,87,1952201951519269,"https://scontent.xx.fbcdn.net/v/t1.15752-9/100086174_271903943982746_4079367638617161728_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=eHNxI3WNhiwAX-WkeYN&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=702c5723da46fc776283ae9527a6bb85&oe=5EEF6853
https://scontent.xx.fbcdn.net/v/t1.15752-9/100089160_242122187091170_502248682410737664_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=VEe9adpTLIEAX89elm2&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0a1f97b1191a4261bb74b222f9e6eb5f&oe=5EEFCD4D","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 03:33:34,2020-05-25 03:33:40,send_link,cv_fail,1.0,
265,88,1441515122569084,Bộ chữ cái và số giá ntn shop,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 03:26:03,2020-05-25 03:26:03,query_knowledge_base,cv_fail,1.0,
266,89,2496904973685342,B oi cho mình stk đi, ,2020-05-25 03:16:31, ,handover_to_inbox,shipping_order,,
267,90,2188087201227779,https://scontent.xx.fbcdn.net/v/t1.15752-9/99048900_885011721997339_7031048810025451520_n.png?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=Z46k6fGQimYAX8G9KaS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d4418b6f1849a85047b5b61545622400&oe=5EF1CFD7,Bạn đang tìm kiếm thông tin gì ạ?,2020-05-25 03:15:32,2020-05-25 03:15:32,send_link, ,,other
268,90,2188087201227779,bạn báo giá giúp mình sản phẩm này nhé,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-05-25 03:15:59,2020-05-25 03:16:02,query_knowledge_base,other,1.0,uc_2
269,91,2752418268173918,"https://scontent.xx.fbcdn.net/v/t1.15752-9/99263521_758221308304011_4338452379583119360_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=u6oqqXcj4vgAX_k6lUy&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5af7b7bf9f3afb1508eb0a2b98292d44&oe=5EF1D31E
Bộ này giá bn thế ạ","Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop đang có giá: *490,000 VND, 790,000 VND*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 03:00:54,2020-05-25 03:00:58,query_knowledge_base, ,,uc_2
270,91,2752418268173918,Size nhỏ là 490 ạ,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 03:01:44,2020-05-25 03:01:44,query_knowledge_base, ,,
271,91,2752418268173918,https://scontent.xx.fbcdn.net/v/t1.15752-9/98343632_282363649795487_7072211849604759552_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=MV2PQhy89L4AX-NAqRb&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=ded09926b4f2ca698c50adfb2d810998&oe=5EF22696,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh  hiện shop đang có kích thước: *51x32x100cm, 57x30x77cm*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-25 03:02:40,2020-05-25 03:02:43,send_link, ,,
272,91,2752418268173918,M muốn hỏi bộ màu xanh ấy ak, ,2020-05-25 03:03:00, ,query_knowledge_base,other,1.0,
273,92,2037470113039004,Bên mình có bảo hành ko ạ?,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-25 03:02:02,2020-05-25 03:02:02,query_knowledge_base, ,,
274,92,2037470113039004,Thanh chắn umoo đó ah, ,2020-05-25 03:02:28,2020-05-25 03:02:28,query_knowledge_base,other,1.0,
275,93,3018428738192448,"kế toán bên em chấp nhận rồi ạ
để em lên list món quà rồi gửi chị, chị ship sang bên em nhé", ,2020-05-25 02:55:15, ,handover_to_inbox,shipping_order,,
276,94,2398395966859305,"e lại thích mẫu kia
hic",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,2020-05-25 02:31:59,2020-05-25 02:31:59,disagree, ,,
277,94,2398395966859305,/connect_employee, ,2020-05-25 02:32:17, ,connect_employee,other,1.0,
278,95,4164441523595930,/start_conversation,"Chào Dieu Dieu, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-22 09:51:08,2020-05-22 09:51:10,start_conversation, ,,
279,95,4164441523595930,Bạn ơi mình còn xe đẩy umoo ko,"Sản phẩm  Xe đẩy siêu nhẹ Umoo hãng sản xuất Umoo hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-22 09:51:30,2020-05-22 09:51:30,query_knowledge_base, ,,
280,95,4164441523595930,Ôi mình thấy để ở ảnh là đã bán hết nên mãi chưa đặt, ,2020-05-22 09:52:26, ,handover_to_inbox, ,,
281,95,4164441523595930,Vẫn còn màu hồng cam đúg ko bạn,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-22 09:52:38,2020-05-22 09:52:39,query_knowledge_base,cv_fail,1.0,
282,96,2754868261283794,/start_conversation,"Chào Ánh Nguyệt Phạm, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-22 09:25:31,2020-05-22 09:25:32,start_conversation,other,1.0,
283,97,1853565721333304,"https://scontent.xx.fbcdn.net/v/t1.15752-9/97826559_2708362782780421_7159937462863659008_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Kb5oICKtnhQAX8iFoJJ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fc48d96e9acfb9c3498217bdd8fe7f38&oe=5EEC06D5
Set này bn vậy ạ","Sản phẩm   COMBO HOLLA LIÊN HOÀN 2020   hiện shop đang có giá: *4,100,000 VND (giá gốc 5,000,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",2020-05-22 09:24:18,2020-05-22 09:24:21,query_knowledge_base, ,,uc_2
284,97,1853565721333304,E cảm ơn nhé,"Dạ, cảm ơn bạn!",2020-05-22 09:24:50,2020-05-22 09:24:50,thank,thanks,,
285,98,3976285735778930,Dùng dc chi sơ sinh k ạ,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-22 08:36:27,2020-05-22 08:36:28,query_knowledge_base, ,,
286,98,3976285735778930,Xe dẩy minhg hỏi giá đó, ,2020-05-22 08:41:48, ,query_knowledge_base,other,1.0,
287,99,3152193104841781,/start_conversation,"Chào Kim Anh Vũ, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!",2020-05-22 08:01:33,2020-05-22 08:01:34,start_conversation, ,,other
288,99,3152193104841781,"Chào bạn
Mình muốn hỏi giá 2 sp này ạ","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-05-22 08:02:07,2020-05-22 08:02:07,query_knowledge_base, ,,uc_2
289,99,3152193104841781,"https://scontent.xx.fbcdn.net/v/t1.15752-9/99431254_245232006704998_6449147562518642688_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=SMxsuyWghvEAX-sfNpl&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e52569c5907c6b0be7c60ae702133ab4&oe=5EEC8CDC
https://scontent.xx.fbcdn.net/v/t1.15752-9/99254227_1583320345169424_623049447974109184_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=yAk6sH5tvM0AX-JUpzv&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=32a119fdf3e1e8724c528cf02d0c98f2&oe=5EEEFD7A
Bạn còn sp này k ạ?","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-05-22 08:02:34,2020-05-22 08:02:37,query_knowledge_base,other,1.0,
290,100,1818473468211546,"https://scontent.xx.fbcdn.net/v/t1.15752-9/99118088_237398954204591_8284928391417692160_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=HP1Q1BDyaPcAX_IbdXQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19b0ae212d87523ee22045b21a532663&oe=5EEC4B84
cai nay bn e","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-05-22 07:56:28,2020-05-22 07:56:30,query_knowledge_base,other,1.0,uc_2
291,101,2632900020110139,Bạn gửi mình xin mẫu xe tròn tập đi cho bé dc ko,Dạ mời bạn tham khảo sản phẩm Xe Tập Đi  hiện có tại shop nhé!,2020-05-22 07:53:50,2020-05-22 07:53:50,query_knowledge_base,other,1.0,
