sentence,kmeans_cluster,x,y
màu,2,46.013752,-1.83767
tưởng giá,3,36.441769,37.257484
giá shop,9,13.120564,-69.411949
ghế màu giúp,1,5.299079,-18.896015
ui mẫu bàn ghế,0,-11.825426,55.811932
thảm silicon kích thước 1m4 - 2m 50% shop,3,24.570951,49.013908
báo giá,2,35.226238,-20.530134
thảm mẫu shop,1,-3.446776,-29.501661
mẫu giá,1,8.748011,-33.567909
giá 550k hả,3,39.792683,33.404202
giá bể,3,28.144718,43.216465
ghế,7,-42.21302,-1.001852
2050k kích thước,8,25.017435,1.217413
size,3,36.334698,50.777924
hôm,5,-70.334435,-28.172226
màu,2,47.830479,-1.847452
hả,3,48.801292,20.301867
size bé í,0,-2.553888,59.809391
size to,3,39.413815,40.643963
shop ghế,9,20.948952,-69.593666
đàn bé màu xanh,6,-17.538614,25.673187
xe chòi chân xe oto winfun,1,-14.148411,-19.598658
shop ship 1 quây,5,-27.63574,-21.621132
hôm,5,-69.77877,-28.832075
hôm,5,-68.656448,-29.472822
giá shop,9,13.003236,-69.077049
giá quây hola,6,-13.458661,25.763638
quây hola tặng kèm thảm,0,11.86974,53.183853
báo giá quây bóng toy house,0,11.318225,54.29356
hôm,5,-69.500244,-27.726624
mẫu,7,-55.222958,13.670678
giá bàn nhạc thả bóng winfun,3,39.908852,35.538033
mua bể tặng kèm đồ đấy,3,35.232727,39.813377
shop xe đẩy vovo 1 chiều,4,-6.710951,-57.309692
giá giường ném bé,8,3.822343,14.788316
tư vấn xe chòi chân bé 11,1,4.467203,-17.973015
bàn ghế,5,-24.391981,-14.101486
màu,2,46.538605,-0.477624
thảm kg,3,42.290176,36.057377
tập đi shop,4,-11.772119,-58.458927
đặt xe tập đi,4,-11.601875,-55.247749
màu shop,4,-24.713318,-59.326714
ghế,7,-42.115135,0.360533
quây,2,51.241287,-22.632298
báo giá ghế gội đầu,0,-14.448629,55.184155
giá quây 1 8x2,8,6.462515,16.088181
ship màu xanh,0,-4.755016,54.362576
bóng shop,4,-30.997272,-48.82246
thảm,7,-70.957489,3.638492
báo giá,2,35.957249,-23.114716
kích thước chiều ghế,4,-14.536165,-56.442314
shop rời xe,5,-29.878323,-42.880947
shop mua,4,-13.395314,-60.43615
2 size giá,8,15.226138,7.624526
giá cũi vải,3,26.225828,42.557289
hả,3,48.534969,20.947882
size,3,36.301514,50.156883
giá mẫu bàn học,0,-13.487147,53.901939
shop kệ đồ bé,1,11.501928,-15.803225
bé 1 5,5,-34.319714,-33.707657
inbox giá 2 ạh,3,21.53401,50.227036
đi mua,4,-14.932301,-56.304943
shop báo,1,-0.802786,-28.243093
bàn ghế bàn bóng 2in1,0,-16.670233,48.490776
inbox giá,0,-19.51836,65.254707
xe bnbiu,1,2.727488,-11.338923
kiểu xe,4,-23.320641,-44.457012
xe đạp trẻ 15m,6,-18.893599,34.921886
màu,2,45.957699,2.393455
bóng hoa size to,3,40.484135,34.668022
mẫu size to,3,24.007635,47.807926
uh báo giá tổng,3,45.412971,27.369684
mẫu màu,6,-0.557474,23.297104
giá xe,2,72.203651,-14.020418
giá xe tập đi,9,26.616329,-53.172104
xe tập đi,9,34.888035,-49.02998
xe đẩy vovo 2 chiều giá màu,5,-29.065451,-32.51675
shop mẫu ghế dặm,1,-11.690107,-26.827425
3 3 size,6,-13.366775,17.229259
quây hola shop,8,10.370244,20.174009
mua quây tặng kèm,6,-10.400287,26.388454
báo giá,2,32.947643,-24.170443
kèm bóng thảm shop,8,19.96707,-9.077307
thảm bóng,6,-8.008821,26.622364
ghế lẻ,3,18.400515,48.110806
quây kèm thảm bóng,6,-8.581157,26.162254
shop xe thăng bé 2t,1,-13.221097,-19.18998
mẫu kích thuớc,0,-8.964921,56.993515
1 ghế,9,18.066721,-63.744129
mẫu 1 giá hả,8,14.917254,-9.249776
sẵn bóng,0,10.963241,54.936142
ship 2 xe xe đi đẩy màu đen,4,-12.304658,-55.215225
2 xe màu đen hình shop,5,-22.707382,-21.26273
xe đi đẩy màu đen,4,-4.984796,-57.711658
xe đẩy màu đen shop,4,-1.113676,-58.800537
2 xe hãng,1,-15.599951,-15.615191
hôm,5,-70.064201,-29.903418
mua bé trai,8,15.613475,4.115822
thảm bóng hãng,3,27.394457,48.023716
mẫu giá shop,5,-33.574665,-42.889244
mẫu,7,-56.961811,12.473277
mẫu thảm silicon,3,41.610069,36.446331
giá shpê giá 1 chắn,6,-8.232358,19.903866
inbox giá,0,-19.659065,64.319641
mấy màu,0,-20.156153,55.69606
bóng nhựa,0,-17.034533,47.825268
màu,2,46.880535,2.625386
1 màu,4,-24.589149,-55.488239
mấy món đồ bé,0,-15.915734,52.98497
shop shop xe tập đi trẻ,4,0.215976,-59.846867
in giá shop,8,15.205825,8.734179
1 quây tặng kèm món,6,-22.783703,38.04945
quây,2,52.198544,-22.505596
tư vấn quây cũi bé,8,10.213309,13.781718
giá hàng shop,1,8.909317,-17.036083
bé an,6,-25.374939,46.484573
bé,2,71.435555,-21.000017
shop quây đi,4,-2.37423,-59.418579
giá bóng thảm,8,18.047386,-10.895085
quây bóng,8,22.694214,4.857569
ghế,7,-41.426414,0.482037
mẫu kèm bóng rổ shop,0,-14.533891,48.340942
ghế dặm joie,0,-1.848094,64.203346
giá 2 nồi hả,3,22.901144,49.151421
trắng đấy xe tập đi,1,-12.303178,-21.430649
mua bé trai,8,15.613525,4.115799
inbox giá,0,-19.26049,64.763359
màu,2,44.905319,0.356754
màu,2,47.071953,1.990504
màu,2,46.305553,1.340582
gửi ảnh mấy mẫu xe bé 2,1,4.033271,-15.372567
màu bé,9,6.872822,-63.041916
kich thước to đấy,3,22.394394,49.283485
xe màu xanh shop,4,1.036308,-59.620956
xe mấy mấy,1,-15.405333,-17.300043
kích thước 1m8-2m,8,24.903664,0.38083
quây cam ngựa màu,3,29.161076,45.726048
bé bé trai,5,-35.040745,-31.745876
màu,2,48.007694,2.545854
fix giá shop,6,-13.597832,23.330282
mẫu,7,-53.673855,15.825634
giá xe,2,72.752327,-13.28064
báo giá vơid,3,33.782677,37.339394
màu shop,4,-24.507774,-60.07692
mẫu,7,-54.383209,16.376173
giá 2 nhed,0,-10.168398,56.60144
2 shop,4,-26.839195,-51.002911
shop mẫu nôi,6,-20.427801,41.822308
quây bóng,8,22.694214,4.857569
màu,2,48.904358,1.267736
gái mua xe đẩy 3 tư 1 tr4 shop,1,-2.209572,-17.292221
bé 7,6,-26.701799,44.195343
mẫu,7,-55.592724,17.673069
1 mèo size 45 1 xe đạp 1 vô lăng,6,-22.47459,44.436474
xe màu hả,4,-21.649601,-48.217251
xe chòi chân,9,20.248917,-55.909348
shop báo giá xe đạp kiêm xe đẩy,4,-17.845911,-51.917725
thảm shop tiki,6,-20.638575,39.422829
gửi ảnh xe chòi chân,1,-0.757937,-17.343519
xe tập đi bé sẵn,9,3.789869,-59.957333
giá xe seo đai nha,6,-21.076332,21.988276
giá 1 2 triệu,1,-2.362725,-21.170794
treo kích giường,0,-17.614374,46.679783
giá 2,5,-30.063133,-16.556442
kích đu shop,1,6.677697,-18.144676
màu,2,47.834202,0.771511
quây bóng đấy thảm bóng,6,-11.122368,27.201513
giá 2 đò,0,6.44023,58.452656
xe đẩy naybn,5,-27.766104,-33.51041
shop thảm cuộn,0,-8.269977,53.905197
mẫu,7,-55.87315,13.962684
giá hộ,3,26.862444,43.514137
shop xe nadle,9,4.315629,-58.343773
mẫu,7,-54.668552,17.038319
xe bé bé,2,75.14431,-11.75319
xe đạp bé,9,38.096287,-47.594688
bg xe,1,0.046247,-10.510309
báo giá sét giường,3,21.249434,49.146362
màu cam shop,6,-17.280909,28.766621
shop miếng quây lẻ,3,20.86445,51.487106
mua quây hola shop,8,20.03706,5.213719
bé 3,9,8.681995,-63.296089
shop màu xanh ảnh,6,-5.70443,21.53019
holla tặng thảm bóng,0,1.338574,55.267181
hola size bé,6,-20.881426,27.555176
mẫu giá,1,8.748011,-33.567909
thảm,7,-70.382881,2.658802
báo giá dùm,3,28.647968,42.532345
mua thảm,8,19.188374,4.027759
thảm,7,-70.957489,3.638492
giá 3xx thảm,3,19.900286,52.779991
bé bé gái,5,-36.214622,-33.408218
màu,2,49.087822,0.651357
shop áo mưa xe đẩy,1,2.894972,-15.929536
gấp gọn lắm,3,34.00581,43.492847
beko cán đẩy shop,0,-7.446188,54.766712
ghế trắng xe vovo kk,6,-22.281321,45.06942
xe gấp gọn vovo,1,-15.744699,-18.145544
mua size,6,-19.449505,24.044283
giá xe nhed,5,-30.1117,-35.856976
ship 1 xe,9,15.556904,-57.948441
giá xe,2,72.480766,-13.583508
thảm,7,-70.937042,2.385599
giá đi,9,3.685956,-63.891449
quây,2,51.83799,-22.24921
tiền mua,0,14.721924,51.860291
shop quây,4,-17.407978,-59.9547
inbox xe đẩy giúp,5,-29.035065,-36.196449
giá shop,9,13.744748,-69.040413
thảm,7,-70.879745,2.927236
hiện shop màu,6,-17.070038,30.643957
mua xe,9,42.158676,-44.928543
2 giá,5,-30.260168,-16.643623
báo giá,2,32.747795,-22.393341
giá 3sp đi,6,-13.792801,22.587711
mẫu shop,5,-49.079826,-20.230736
giá thảm shop xpe đi shop,1,-4.870008,-24.600552
xe gấp,9,22.644993,-53.070419
giá rẻ shop,8,4.045692,20.118963
giá 2,5,-30.052206,-16.561264
1 1 6 1 1 2 giá tnqo,1,13.046775,-15.311947
xe màu đỏ,1,-13.037888,-17.668777
mấy màu hả,3,19.157919,55.072254
ảnh giá,6,-26.990305,36.520603
kích thước to,5,-37.497589,-41.383091
báo giá giúp quây toyhouse size to ạh,3,28.645966,47.004734
màu,2,48.201138,1.099215
shop địu bé,1,-2.683034,-23.941036
màu 1 màu hả,8,14.963955,-5.462381
màu,2,48.469528,0.71858
shop inbox giá ghế,1,-9.247777,-22.164221
xe thăng bé tầm mấy shop,1,3.547822,-17.680767
đi tặng tầm 1 triệu,6,-21.198481,31.750021
shop xe chòi chân/xe đạp phù hợp bé 1,8,14.617473,-1.554079
địu bé shop,1,-2.683037,-23.941036
ghế rung bé s,0,-16.288174,52.045532
báo giá ghế gội đầu bé,8,3.707908,12.484681
màu,2,48.005875,0.040364
quây cũi shop,1,-5.73918,-28.991531
tặng kèm phao bóng,3,35.714405,39.197445
giá sách,3,29.872786,43.115849
mẫu shop,5,-49.316685,-21.206131
màu nâu hả shop,0,0.841334,57.312084
chòi chân,1,1.264733,-18.573185
xe đạp,9,27.711239,-50.062237
xe nadle 3 chức năng,6,-19.745602,36.228027
bao quây thảm,8,10.688539,20.867205
giá quây cũi hoola,0,8.892005,52.731293
xe yên xe hạ,1,-0.130105,-12.759527
mua 1 màu đỏ,8,2.000212,14.076049
kệ đồ bé,6,-25.708572,27.296377
shop mấy giá,5,-24.225641,-22.162407
shop ghế dặm bé shop tư vấn,5,-31.219198,-28.909937
tặng đồ bóng,0,11.930459,55.120312
giá sách nhựa trẻ,3,33.963947,40.726387
xe đẩy màu nâu vàng belecoo 2019,0,13.643925,55.821236
kích thước to ad,6,-12.501938,19.982481
bàn đồ,0,-5.409973,59.154446
đàn bé shop,1,-8.541078,-23.721701
ghế bé,9,31.289646,-53.24205
shop ghế kg,1,7.820718,-19.669641
shop báo giá giúp giường,8,17.441174,-9.494588
ship 1 màu hồng,6,-15.138685,20.060434
màu,2,51.046856,1.37499
màu,2,49.358158,-3.298839
màu hả,0,-7.636371,65.227882
2 ghế,5,-26.784262,-15.841097
thông ảnh ghế dặm,3,28.358397,45.47847
xanh shop,1,-10.12755,-25.817289
mẫu shop,5,-48.686062,-22.191099
bàn đạp đạp,6,-18.470121,34.480408
quây,2,51.548801,-23.320492
quây shop,4,-17.408123,-59.953751
mẫu shop,5,-49.197506,-21.503231
mua 1 ghế 2 yếm,8,8.626944,12.440563
shop ghế giá,9,5.657388,-64.030014
xe tập đi,9,34.887619,-49.031933
kích thước bể,8,25.83069,-1.202563
quây màu cam,0,12.717091,53.569012
quây holla quây mua combo,0,-7.926823,51.721729
ảnh xe màu xanh,1,-4.290574,-16.463583
giá địu shop,8,4.563773,20.522552
báo giá shop,5,-28.490446,-24.77183
mua đi tặng,1,3.400178,-20.763769
quây,2,52.086712,-23.216059
bô đi vệ sinh bé,0,10.396428,58.16848
2 mẫu,6,-18.660637,14.407568
tặng kèm bóng thảm,0,-12.682459,49.274731
quây giá,5,-41.393269,-32.048664
chắn shop kích thước 85cm,8,23.982187,-1.196387
giá xe đẩy aprica karoon,8,12.168377,-8.404799
ghế gấp gọn,1,17.204168,-15.532001
giá quây cũi nhựa bé,1,-2.951044,-22.907793
báo giá kích thước hộ,8,24.06686,-0.394393
shop đồ dặm bé,5,-26.448414,-19.620966
xe tập đi 890k,5,-22.159985,-20.372902
mẫu gấu đi,0,-4.267656,55.551659
3 màu hình hả,0,-16.201412,54.113926
1 xe,2,75.003326,-11.827837
bé đẩy xe kêu chỉ,1,-12.742219,-19.074877
xe đẩy đi phát tiếng kêu,6,-19.527428,37.817493
chào shop shop xe,4,-1.251567,-59.170055
xe chòi chân mẫu,4,-13.536364,-54.905907
giá xe,2,71.269943,-14.165965
2 bé trai,6,-3.326401,16.31539
mẫu,7,-58.281174,18.282536
báo giá,2,33.891705,-20.269537
hôm,5,-70.005531,-27.529608
bé nằm,8,15.969796,2.425677
xe chỉnh nằm,0,-20.393534,50.985035
màu,2,51.046856,1.37499
mẫu xe,9,28.791941,-49.673492
xe tập đi tommorrow sky,8,11.046101,11.828716
gương kích thước,8,25.226601,1.198084
hả,3,47.791939,20.881655
hôm,5,-69.68615,-28.477514
xe shop màu vàng,4,-21.722399,-50.184639
2 màu,8,10.869154,0.853858
shop ghế gội đầu bé,1,7.294335,-20.009226
inbox mẫu xe,1,-7.810703,-14.799916
shop xe đẩy combi hai chiều,8,13.159409,-0.708098
shop xe scooter bé 2-3,1,-11.381556,-19.604647
ghế shop,9,20.526981,-69.609138
lắp ghế,6,-2.55097,17.82803
xe tập đi 2 giai đoạn mastela bao tiền,6,-20.086073,38.703129
tập đứng,3,44.062668,28.053949
thước hình hươu 2,0,1.91692,58.176376
giá quây cũi,8,19.592043,-3.918706
shop ghế oto bé,5,-31.44322,-28.641497
màu giá,5,-29.565716,-26.36141
hôm,5,-70.857994,-28.741463
xe chòi chân bé,9,30.329111,-52.425503
báo giá quây hola,0,-13.519882,47.640759
cầm đẩy đi,8,8.229261,15.781479
shop xe tập đi new york shop,1,-4.816721,-24.04026
mua thảm bé,5,-31.516479,-46.765469
bé 1,9,40.358898,-49.017498
gửi xe 5h30 xe,4,-23.169636,-46.603878
2 xe,9,38.07135,-46.115681
xe nè bé mấy thời,6,-19.016184,22.318211
trai mua màu shop,8,2.385096,16.54077
đồ đi tặng,6,-16.136297,22.052288
shop ship 1c xe màu vàng,8,-1.354305,15.526718
giá hả,6,-11.040382,15.623411
giá hãng giá kìa,3,20.487352,51.411739
quây bóng toy house mẫu kích thước 132x132,0,-6.250582,56.712894
mua quây cũi hola,0,-7.813329,51.962841
bé 7,6,-26.70179,44.195229
bóng,8,13.026318,25.702393
xe vàng,4,-21.55352,-46.217636
ghế,7,-41.666878,-0.924173
ghế ô tô bé,5,-34.708347,-29.36058
báo giá mấy món,3,18.987783,54.190533
inbox giá,0,-19.26049,64.763359
2 mẫu kia shop,8,13.219151,8.224078
cũi vải shop,0,10.666853,57.354012
shop shop xe chòi chân luddy,5,-30.112537,-44.955795
ghế màu shop,4,-22.958178,-58.577053
đặt xe đẩy gấu,1,1.385493,-12.776011
giá ghế,7,-40.94878,-5.87303
ghế xanh,8,8.179509,-4.290758
dây giá 2 size,0,11.933165,56.833527
nguyễn quây kèm thảm bóng,0,11.880212,53.177486
kèm thảm,0,-24.873461,50.475334
báo giá nha,6,-25.643803,38.739609
gấp,3,23.55718,62.149826
bóng thả quây,3,27.657896,49.151615
giá nha,8,13.921822,17.651152
báo giá nôi giúp,0,6.28335,60.343102
shop màu,4,-24.639874,-60.006081
mấy mẫu 1 triệu đi shop,1,0.477276,-20.449772
shop báo giá ghế dặm mastela,1,4.439169,-23.687136
shop kích thước giá thảm xốp,1,-17.070011,-23.688213
890k giá quây cũi xe tập đi,1,-4.400229,-23.527334
giá shop,9,11.509668,-68.082489
shop mẫu,5,-49.884029,-20.83139
giá xe đẩy mastela nhiệt kế moaz bebe,0,17.097687,53.197201
mẫu lắp quây,0,-11.280314,47.373413
báo giá 2 mẫu,8,3.12803,22.507517
màu,2,51.046856,1.37499
xe giá,2,71.127113,-13.570183
báo giá 2 mẫu,8,3.127778,22.507452
màu,2,49.358158,-3.298839
oki 1 xe,5,-30.96039,-36.96246
inbox giá,0,-20.052151,64.505829
mẫu,7,-53.100246,16.926258
shop mẫu,5,-49.560341,-20.355076
shop kiểu mẫu,6,-18.034813,32.289768
xe 1 chiều,9,29.666399,-50.18388
xe đẩy màu đen shop,4,-1.114244,-58.798397
xe đen,9,3.256044,-57.047585
xe tập đi,9,35.026806,-49.383419
báo giá xe tập đi,4,-7.757768,-57.853188
mẫu,7,-52.769688,17.368561
mua tặng kèm thảm,6,-22.735643,38.507309
ghế,7,-38.921486,1.106795
ship 1 ghế,5,-24.466297,-16.475391
quây holla,0,-10.381082,47.66362
màu,2,45.752964,-3.788633
báo giá 2 xe,4,-17.590475,-52.042645
báo giá quây,8,19.218588,-4.288098
xe tập đẩy bế,5,-28.041424,-34.157928
ghế bé 2,4,-4.958505,-63.062656
giá cỡ,0,-15.537776,55.061661
1 xe nha,9,16.868725,-56.968018
màu xanh mẫu shop,8,22.399303,-9.167374
màu xanh shop,1,-2.749782,-31.380787
màu xanh màu shop,1,-1.903289,-31.851624
quây cũi,6,-28.360506,24.342552
hôm,5,-68.91098,-29.590443
shop 1 kích thước 1m56x1m56,5,-36.477303,-40.044628
thảm bóng,6,-8.008765,26.622316
shop giá mẫu,5,-33.574757,-42.889767
giá xe nayg,5,-20.198656,-22.635818
gấp tặng,3,26.837255,51.605202
chốt xe beko màu đen,0,-17.610094,50.682076
shop thảm đàn umoo,3,28.110819,46.694515
xe đẩy vovo,4,1.651466,-57.220959
xe vinng 1 chiều giá shop,4,-7.328313,-57.703339
giá size to,6,-18.319077,41.023819
hôm,5,-70.432236,-29.314638
bóng,8,13.026318,25.702393
bé 2,4,-4.62418,-64.275223
mẫu,7,-54.079468,14.78587
báo giá,2,33.2924,-22.594007
bé 1 shop,9,38.693333,-48.775524
kích thước 1m8-2m,8,24.903664,0.38083
vấn quây bóng nhựa,6,-19.199356,41.687939
xe tập đi,9,35.026806,-49.383419
mua ghế,5,-34.909676,-46.466461
shop inbox mẫu ghế dặm bé hiện,6,-4.29119,17.656971
thảm,7,-70.385803,3.351724
xe đẩy bé thông,4,2.288531,-58.435467
shop mẫu,5,-49.769012,-21.949974
bóng,8,13.026318,25.702393
shop thảm nhạc,6,-17.177732,33.660492
gấp,3,24.003592,62.21529
xe đạp 3 bánh,5,-30.877415,-35.364471
kích thước máy 2 300k,6,-21.905022,35.326778
mua shop đẩy,4,-0.255446,-59.236172
giá s z,3,45.372879,26.525856
xe ghế gội đầu bé,5,-31.800079,-36.60582
bé,2,71.923538,-20.732868
mẫu ghế gội đầu kích thước,8,22.507925,0.991643
ad giá xe đẩy,4,-25.458021,-44.466145
tức xe đẩy 3 tư,1,-1.986657,-17.079765
size bé,5,-34.184067,-31.937943
mẫu,7,-56.961811,12.473277
báo giá,2,32.55563,-22.079575
ghế mastela 1015,0,1.056939,62.816837
shop mẫu,5,-48.17458,-21.810307
mua xe tập đi bé,9,27.255335,-53.175583
size size kg shop,0,-7.239285,56.51952
size,3,36.625271,50.050331
shop ghế rung,8,4.829489,17.656355
giá màu xanh,8,14.681033,-5.82284
kích thước 1 8x2m hả shop,1,-0.064716,-23.12706
quây holla màu xanh shop,8,14.546162,11.308789
báo giá mẫu,6,2.641594,23.950823
quây holla shop,8,25.474224,-12.187559
ghế,7,-39.831539,0.314082
giá ghế ô tô zaracos,6,-24.269985,31.512217
xe lắc bé,9,24.829565,-54.118099
bóng hả xích thước,0,-14.637715,56.412235
xe mastela,9,32.833733,-49.850193
giá xe đẩy,9,41.761944,-45.524288
màu,2,43.603741,2.064639
size to,3,39.414635,40.642117
màu,2,43.603741,2.064639
mẫu màu,6,-0.557428,23.297136
mua ghế đa năng mastela,6,-22.585909,29.938713
cửa hàng ghế dặm mastela,3,18.403578,51.927959
xe đẩy tập đi kèm chân hình tàu hoả,8,9.902184,11.162332
giá sale giá cũ s,3,39.287457,35.26453
mẫu,7,-57.558796,15.689185
mẫu,7,-56.411396,17.699093
mẫu shop,5,-48.975857,-20.193615
shop màu hồng,8,21.322556,-12.295938
xe tập đi,9,35.026806,-49.383419
quây bóng kích cỡ,8,10.72249,15.745896
giá 2,5,-30.10276,-16.896715
quây bé,9,7.341871,-65.830482
màu,2,44.75169,-0.051587
giá quây,5,-41.393379,-32.04863
ghế,7,-40.616417,0.205843
bé,2,71.520241,-21.543774
chờ giá,3,34.529449,36.253574
ghế dặm,1,11.848557,-22.467506
mẫu sale,3,44.316296,27.593256
shop bóng bé,9,6.537114,-64.667023
shop mẫu xanh,8,22.485928,-9.136441
1 bàn 1 ghế,4,-7.655285,-60.77663
1 bàn 2 ghế,5,-33.615627,-35.319462
bàn nhạc,3,39.465878,36.531219
cốc tập uống,3,48.28812,26.398918
giá hả,6,-11.040382,15.623411
chi tiết xe đi,6,-17.360638,20.29043
bé 5,1,13.310716,-13.897422
xe đẩy beko 2 chiều 1 chiều,1,-19.951601,-20.168676
mẫu mastela phân vân màu,3,43.793827,28.763386
shop thảm bóng xích thước,8,19.876202,-7.877446
xe sẵn shop,9,12.454756,-59.479946
xe chất liệu,0,-7.802981,60.439079
mẫu,7,-56.961811,12.473277
giá xe,2,71.218536,-14.017986
mẫu giá 1590,3,22.35832,47.440857
bàn,8,22.770565,15.862774
xe đi ngang chỗ,6,-17.418133,19.671001
xe nha,9,9.874559,-55.657696
xe umo,1,2.300782,-11.181022
màu,2,45.546673,0.029198
tư vấn xe đẩy gấp gọn,1,-17.366282,-19.641302
xe chòi chân ts,1,1.035607,-16.742853
xe đạp chân bé,9,25.409781,-54.082932
xe hàng kho,0,-19.687134,49.125938
ảnh xe,4,-9.034218,-55.02396
inbox ảnh xe giá,1,5.439389,-10.133575
màu,2,48.690731,-0.66239
giá shop,9,10.622588,-70.388657
ghế,7,-38.764999,0.287826
ghế,7,-41.284489,0.126402
đấy giá đai,0,-7.109252,58.365681
shop xe đẩy du lịch bé 18kg shop,5,-30.165754,-31.176142
bé 3 đi bé,9,29.132017,-53.565056
bé 3 đi xe bé shop,9,39.994686,-47.950787
kèm ghế kg ghế nè,0,1.752987,63.578327
ghế,7,-41.12698,1.645029
báo giá 1170k,3,33.623814,38.363907
hả,3,48.537128,21.691801
bé 5,1,13.310717,-13.897392
mẫu cầu trượt kích thước,0,-18.382362,47.225224
màu hả,0,-7.554318,65.155731
hĩ shopee xe đẩy,8,-2.042758,13.248534
giá kich thước,8,9.690257,16.536276
màu hả,0,-7.555062,65.104935
mẫu to shop,8,13.863503,13.560404
mẫu,7,-55.257675,16.798777
ghế,7,-40.117878,1.294427
shop bóng + thảm cũi,6,-16.047621,44.841179
màu shop,4,-24.747477,-59.361923
inbox màu giá treo size shop,0,-13.855139,53.944714
shop ghế dặm teknum,6,-19.256538,29.68704
shop xe gà tập đi,5,-31.515375,-40.216789
shop thảm nhạc bé 1,5,-27.828711,-22.187996
shop gửi 1 xe tập đi màu xanh,4,-22.570005,-50.538635
hả shop,8,22.303114,-5.268001
xe hàng shop,4,-0.896006,-58.861256
tầng giá hả,3,38.945343,33.845722
quây,2,52.086712,-23.216059
xe yên màu đỏ,0,-19.350569,49.396763
mẫu hả shop,8,7.423195,19.610039
mẫu shop,5,-49.123852,-21.864258
giá 2 quây 1980 shop,8,9.928388,18.858164
shop đổi 2 quây toys house kích thước 100*132,0,2.216509,57.290352
màu,2,46.694435,-0.759849
shop mẫu,5,-48.381252,-22.052713
xe đẩy chiều shop,9,27.569687,-51.736122
bây shop đẩy,8,13.90794,10.057807
mua bóng hola,0,-5.444255,57.290962
mastela,6,-30.993887,33.837067
kích đu,0,-18.546865,46.799278
mẫu giá 1990k,3,22.439465,47.647842
shop thảm xốp,0,-13.703117,45.781391
size 45 đi,0,17.307234,52.426445
ok đo kích thước thảm,6,-12.947717,21.056669
hả,3,48.152954,20.287241
shop giá 2 món,8,17.238258,-7.418142
shop xe đẩy 2 bé,9,37.611221,-47.904202
màu hồng mẫu hãng vinng shop,0,-4.744291,55.898991
gửi 2 mẫu xe đẩy bé,4,-13.049698,-54.655254
bàn kiểu,3,33.871746,41.355122
shop mấy mẫu xe chòi chân gửi,5,-20.579807,-19.691341
shop xe chòi chân,9,21.704369,-55.327045
hic kích thước máy,6,-22.181124,35.333111
màu nha shop,8,20.634291,-13.885565
mẫu hả shop,8,7.421413,19.608366
mua giá shop,4,-13.631829,-60.054283
shop mua,4,-13.395158,-60.436272
3 3,1,6.007866,-15.478095
3 3,1,6.007866,-15.478095
màu quây xanh ghi mẫu,0,13.404514,53.477074
shop quây bóng nhựa kích thuớc báo giá giúp quây cỡ,6,-12.808,22.786547
bé 3 shop,9,15.685593,-61.847805
size,3,36.192738,50.554142
màu,2,48.779682,2.330173
bàn ghế bé học,8,13.770171,-11.049561
1 nha,1,8.770937,-14.657255
mua 2c giá,0,-5.197292,57.726841
bàn rộng bé 1,1,7.248515,-15.25417
shop ghế chân,4,-3.632852,-61.992588
báo giá,2,36.084751,-22.770813
màu,2,49.358158,-3.298839
mẫu,7,-54.310059,14.577674
gấp gọn,6,-23.865862,14.403851
ghế nhún,0,11.965843,60.977734
quây bóng,8,22.694216,4.857569
mẫu shop,5,-48.943977,-20.839575
1 hả,8,22.240026,-1.587957
mua ghế dặm bé,5,-33.376434,-46.573338
kích thước 132*165*60 cm nha shop,6,-18.262939,43.252647
size,3,36.369373,50.117962
giá s,0,7.365777,61.377304
xe mấy kg hả shop,8,10.660506,-8.2916
xe đạp bé gái size 16in,6,-7.200166,16.909285
báo giá,2,32.02079,-22.720453
shop báo,1,-0.802786,-28.243093
giá quây,5,-41.393265,-32.048599
ghế bé mấy tối đa mấy shop,6,-6.76649,17.819607
hình 1,1,-0.448976,-19.152615
kích thước 1m8x2m,8,25.609159,-0.710743
giá bao nhiêu mẫu gửi ảnh,0,-13.348814,54.208027
tặng 1 ghế dặm mastela 1016,6,-21.457939,31.038345
giá mấy mẫu,6,-9.98629,17.412533
màu,2,43.603741,2.064639
mẫu,7,-58.281174,18.282536
mẫu màu ghi,3,38.24242,36.564434
shop giá mẫu thú nhún,0,-3.501745,56.112373
bàn,8,22.770565,15.862774
bé shop,9,40.426777,-48.23106
báo giá,2,34.643833,-22.66939
mẫu sale kèm thảm,3,26.206505,48.187473
mẫu mẫu quây,6,-9.519092,24.517838
xe chòi chân,9,20.055397,-55.706024
shop gửi mẫu gấu nhún xe đẩy 3 bánh trẻ 1,8,9.775499,11.174942
gửi 1 bàn màu xanh 2 bàn,8,12.031457,9.892661
ship 1 màu cam shop,8,3.133003,17.2134
shop báo giá 2 nha,8,17.954571,-4.766644
gấp,3,23.765024,61.820473
ghế xanh,8,8.179509,-4.290758
xe đẩy to,9,9.921328,-57.6036
mua xe tập đi vô lăng,8,13.859112,1.634073
ghế hồng,6,-1.606474,17.731707
màu,2,44.92765,-0.7982
mấy màu hả,3,19.157904,55.072227
ghế mastela 1015,0,1.056946,62.817589
ghế,7,-38.871311,0.657953
2 kệ pier 1 trắng 1 hồng 1 bóng nha,6,-22.510994,44.420002
shop giá,9,11.643793,-68.840828
màu,2,45.567806,-0.667103
xe vovo 1 chiều,4,-24.979553,-47.644379
đg xe đẩy nhẹ bé,5,-27.312557,-30.430906
